      date,          T,          P,         Ep,          I,         Ea,       Dsum, S10_WatLvl
2015-12-06,   9.800000,   6.838000,   0.028200,   0.000000,   0.028200,  12.187997,  30.939643
2015-12-07,   6.600000,   0.293000,   0.213600,   0.000000,   0.213600,   4.922839,  30.827944
2015-12-08,   8.800000,   4.200000,   0.201000,   0.000000,   0.201000,   4.368536,  30.477901
2015-12-09,   8.100000,   0.586000,   0.214800,   0.000000,   0.214800,   1.970134,  30.446658
2015-12-10,   8.800000,   8.107000,   0.027600,   0.000000,   0.027600,   5.635694,  30.379416
2015-12-11,   5.100000,   9.280000,   0.122400,   0.000000,   0.122400,   7.748837,  30.433459
2015-12-12,   4.800000,   3.028000,   0.137400,   0.000000,   0.137400,   4.833895,  30.436188
2015-12-13,   3.300000,   1.075000,   0.153600,   0.000000,   0.153600,   2.486398,  30.362989
2015-12-14,   2.100000,   6.838000,   0.043800,   0.000000,   0.043800,   5.071079,  30.369924
2015-12-15,   3.900000,   2.637000,   0.046800,   0.000000,   0.046800,   3.582552,  30.469473
2015-12-16,   4.700000,   0.781000,   0.040200,   0.000000,   0.040200,   1.877501,  30.374158
2015-12-17,   9.200000,   1.367000,   0.036600,   0.000000,   0.036600,   1.549240,  30.271547
2015-12-18,   9.500000,   0.684000,   0.120600,   0.000000,   0.120600,   0.957736,  30.245684
2015-12-19,  10.400000,   1.856000,   0.018600,   0.000000,   0.018600,   1.485534,  30.230993
2015-12-20,  10.600000,   0.000000,   0.076800,   0.000000,   0.076800,   0.594214,  30.191205
2015-12-21,   8.800000,  10.745000,   0.118200,   0.000000,   0.118200,   6.567686,  30.152452
2015-12-22,   9.500000,   9.866000,   0.037200,   0.000000,   0.037200,   8.524354,  30.324065
2015-12-23,   8.600000,   5.470000,   0.108600,   0.000000,   0.108600,   6.626582,  30.493652
2015-12-24,   7.900000,   1.563000,   0.071400,   0.000000,   0.071400,   3.545593,  30.343294
2015-12-25,   7.000000,   2.149000,   0.138000,   0.000000,   0.138000,   2.624837,  30.302596
2015-12-26,   4.100000,  23.541000,   0.024000,   0.000000,   0.024000,  15.160135,  30.343605
2015-12-27,   8.100000,   8.010000,   0.107400,   0.000000,   0.107400,  10.805614,  30.706284
2015-12-28,   2.900000,   0.000000,   0.166800,   0.000000,   0.166800,   4.322246,  30.638942
2015-12-29,   4.200000,   0.000000,   0.055200,   0.000000,   0.055200,   1.728898,  30.458113
2015-12-30,   5.500000,   0.000000,   0.124200,   0.000000,   0.124200,   0.691559,  30.385406
2015-12-31,   3.600000,   3.224000,   0.030600,   0.000000,   0.030600,   1.984944,  30.279225
2016-01-01,   3.500000,   0.293000,   0.131400,   0.000000,   0.131400,   0.890937,  30.346957
2016-01-02,   0.800000,   0.000000,   0.049200,   0.000000,   0.049200,   0.356375,  30.335123
2016-01-03,  -3.200000,   0.000000,   0.095400,   0.000000,   0.095400,   0.142550,  30.221999
2016-01-04,  -2.600000,   0.000000,   0.166200,   0.000000,   0.166200,   0.057020,  30.070200
2016-01-05,  -2.400000,   0.000000,   0.154200,   0.000000,   0.154200,   0.022808,  30.082467
2016-01-06,  -3.200000,   0.000000,   0.090000,   0.000000,   0.090000,   0.009123,  30.121445
2016-01-07,  -1.800000,   0.000000,   0.088800,   0.000000,   0.088800,   0.003649,  30.055535
2016-01-08,  -0.800000,   2.442000,   0.092400,   0.000000,   0.092400,   0.001460,  29.983676
2016-01-09,   0.300000,  13.480000,   0.040800,   0.000000,   0.040800,   8.062304,  30.032411
2016-01-10,   1.800000,   5.665000,   0.022200,   0.000000,   0.022200,   7.635882,  30.030341
2016-01-11,   1.800000,   0.977000,   0.043200,   0.000000,   0.043200,   3.614633,  30.042304
2016-01-12,   1.200000,   6.447000,   0.036000,   0.000000,   0.036000,   5.292453,  30.011967
2016-01-13,   0.400000,   2.344000,   0.089400,   0.000000,   0.089400,   3.469741,  30.182239
2016-01-14,  -0.100000,   0.977000,   0.088200,   0.000000,   0.088200,   1.387896,  30.169961
2016-01-15,  -1.400000,   0.000000,   0.142200,   0.000000,   0.142200,   0.555159,  30.208535
2016-01-16,  -1.800000,   0.293000,   0.126600,   0.000000,   0.126600,   0.222063,  30.243701
2016-01-17,  -4.400000,   0.000000,   0.220800,   0.000000,   0.220800,   0.088825,  30.286802
2016-01-18,  -1.400000,   3.126000,   0.148200,   0.000000,   0.148200,   0.035530,  30.207595
2016-01-19,  -0.900000,   5.275000,   0.237000,   0.000000,   0.237000,   0.014212,  30.120054
2016-01-20,  -6.700000,   0.000000,   0.209400,   0.000000,   0.209400,   0.005685,  30.113326
2016-01-21,  -5.700000,   0.879000,   0.160200,   0.000000,   0.160200,   0.002274,  30.098012
2016-01-22,  -3.600000,   0.293000,   0.153000,   0.000000,   0.153000,   0.000910,  30.095861
2016-01-23,   0.300000,   6.642000,   0.193200,   0.000000,   0.193200,   4.345564,  30.094665
2016-01-24,   3.600000,   7.228000,   0.078000,   0.000000,   0.078000,  10.395026,  30.140786
2016-01-25,   6.300000,   1.465000,   0.186600,   0.000000,   0.186600,   5.696770,  30.708183
2016-01-26,   6.100000,   5.861000,   0.126600,   0.000000,   0.126600,   5.719348,  30.401958
2016-01-27,   8.600000,   4.689000,   0.063600,   0.000000,   0.063600,   5.062979,  30.395663
2016-01-28,   5.500000,   1.367000,   0.256200,   0.000000,   0.256200,   2.691672,  30.323121
2016-01-29,   7.400000,   2.930000,   0.087600,   0.000000,   0.087600,   2.782109,  30.244063
2016-01-30,   5.100000,   3.614000,   0.196200,   0.000000,   0.196200,   3.163523,  30.216595
2016-01-31,   3.100000,   4.298000,   0.121800,   0.000000,   0.121800,   3.771129,  30.222531
2016-02-01,   5.000000,   4.786000,   0.057000,   0.000000,   0.057000,   4.345852,  30.221852
2016-02-02,   6.300000,   3.614000,   0.127200,   0.000000,   0.127200,   3.830421,  30.239091
2016-02-03,   4.200000,   2.833000,   0.316800,   0.000000,   0.316800,   3.041888,  30.213523
2016-02-04,   3.000000,   0.684000,   0.387600,   0.000000,   0.387600,   1.394595,  30.186830
2016-02-05,   4.300000,   3.028000,   0.071400,   0.000000,   0.071400,   2.331798,  30.165448
2016-02-06,   6.900000,   1.270000,   0.086400,   0.000000,   0.086400,   1.642879,  30.175983
2016-02-07,   6.900000,   3.907000,   0.172200,   0.000000,   0.172200,   2.898032,  30.171501
2016-02-08,   5.600000,  15.238000,   0.182400,   0.000000,   0.182400,  10.192573,  30.306203
2016-02-09,   4.900000,   2.637000,   0.267600,   0.000000,   0.267600,   5.498669,  30.401634
2016-02-10,   3.400000,   3.126000,   0.262200,   0.000000,   0.262200,   3.917748,  30.261726
2016-02-11,   2.400000,   0.293000,   0.208200,   0.000000,   0.208200,   1.617979,  30.217175
2016-02-12,  -0.900000,   0.000000,   0.368400,   0.000000,   0.368400,   0.647192,  30.173606
2016-02-13,  -2.300000,   0.293000,   0.472200,   0.000000,   0.472200,   0.258877,  30.144184
2016-02-14,  -1.500000,   0.000000,   0.378600,   0.000000,   0.378600,   0.103551,  30.121094
2016-02-15,  -1.200000,   0.000000,   0.468000,   0.000000,   0.468000,   0.041420,  30.106640
2016-02-16,  -0.700000,   0.293000,   0.490200,   0.000000,   0.490200,   0.016568,  30.096030
2016-02-17,  -0.900000,   0.000000,   0.506400,   0.000000,   0.506400,   0.006627,  30.090712
2016-02-18,   0.500000,   0.000000,   0.104400,   0.000000,   0.104400,   0.002651,  30.085866
2016-02-19,   1.800000,   0.684000,   0.357000,   0.000000,   0.357000,   0.001060,  30.087363
2016-02-20,   4.300000,  16.410000,   0.302400,   0.000000,   0.302400,   8.539864,  30.197357
2016-02-21,   4.600000,  13.578000,   0.200400,   0.000000,   0.200400,  11.442506,  30.311303
2016-02-22,   4.000000,   2.637000,   0.409200,   0.000000,   0.409200,   5.913682,  30.404249
2016-02-23,   4.200000,   0.879000,   0.443400,   0.000000,   0.443400,   2.626833,  30.234952
2016-02-24,   2.400000,   1.075000,   0.558600,   0.000000,   0.558600,   1.360573,  30.175913
2016-02-25,   1.900000,   0.488000,   0.489600,   0.000000,   0.489600,   0.544229,  30.151924
2016-02-26,   2.000000,   0.000000,   0.661200,   0.000000,   0.661200,   0.217692,  30.135763
2016-02-27,   0.900000,   0.000000,   0.585600,   0.000000,   0.585600,   0.087077,  30.120551
2016-02-28,   1.700000,   0.293000,   0.697200,   0.000000,   0.697200,   0.034831,  30.110717
2016-02-29,  -0.900000,   0.000000,   0.539400,   0.000000,   0.539400,   0.013932,  30.098443
2016-03-01,  -0.300000,   3.614000,   0.208800,   0.000000,   0.208800,   0.005573,  30.090866
2016-03-02,   2.700000,   6.545000,   0.195600,   0.000000,   0.195600,   4.539789,  30.131647
2016-03-03,   1.700000,   0.488000,   0.333600,   0.000000,   0.333600,   1.908556,  30.154049
2016-03-04,   1.900000,   0.000000,   0.372600,   0.000000,   0.372600,   0.763422,  30.124311
2016-03-05,   1.700000,   3.907000,   0.065400,   0.000000,   0.065400,   2.386769,  30.118098
2016-03-06,   1.600000,   0.000000,   0.188400,   0.000000,   0.188400,   0.954708,  30.126017
2016-03-07,   1.200000,   1.367000,   0.349200,   0.000000,   0.349200,   0.879523,  30.109028
2016-03-08,   1.600000,   0.000000,   0.354600,   0.000000,   0.354600,   0.351809,  30.101060
2016-03-09,   2.700000,   0.000000,   0.625200,   0.000000,   0.625200,   0.140724,  30.090514
2016-03-10,   1.900000,   0.000000,   0.636600,   0.000000,   0.636600,   0.056289,  30.079736
2016-03-11,   1.200000,   0.000000,   0.335400,   0.000000,   0.335400,   0.022516,  30.071783
2016-03-12,   0.800000,   0.000000,   0.611400,   0.000000,   0.611400,   0.009006,  30.064838
2016-03-13,  -0.200000,   0.000000,   0.358200,   0.000000,   0.358200,   0.003603,  30.063599
2016-03-14,   4.800000,   0.488000,   0.396000,   0.000000,   0.396000,   0.001441,  30.064039
2016-03-15,   6.800000,   0.000000,   0.937800,   0.000000,   0.937800,   0.000576,  30.026913
2016-03-16,   4.500000,   0.000000,   1.119600,   0.000000,   1.119600,   0.000231,  30.043863
2016-03-17,   3.200000,   0.391000,   0.306600,   0.000000,   0.306600,   0.000092,  30.039449
2016-03-18,   5.300000,   0.000000,   0.878400,   0.000000,   0.878400,   0.000037,  30.040482
2016-03-19,   5.100000,   0.000000,   1.060800,   0.000000,   1.060800,   0.000015,  30.035145
2016-03-20,   6.300000,   0.000000,   1.168800,   0.000000,   1.168800,   0.000006,  30.032307
2016-03-21,   6.000000,   2.930000,   0.553800,   0.000000,   0.553800,   0.000002,  30.034266
2016-03-22,   6.000000,   0.000000,   0.939600,   0.000000,   0.939600,   0.000001,  30.034315
2016-03-23,   5.700000,   0.000000,   1.314000,   0.000000,   1.314000,   0.000000,  30.028949
2016-03-24,   3.100000,   3.712000,   0.412200,   0.000000,   0.412200,   0.000000,  30.024795
2016-03-25,   5.700000,   2.833000,   0.490800,   0.000000,   0.490800,   0.000000,  30.044207
2016-03-26,   6.000000,   0.000000,   1.233600,   0.000000,   1.233600,   0.000000,  30.040146
2016-03-27,   7.500000,   6.447000,   0.474000,   0.000000,   0.474000,   1.556160,  30.056196
2016-03-28,   7.200000,   4.005000,   0.591600,   0.000000,   0.591600,   2.670504,  30.066333
2016-03-29,   6.600000,   0.000000,   0.820200,   0.000000,   0.820200,   1.068202,  30.058546
2016-03-30,   4.800000,   5.861000,   0.427800,   0.000000,   0.427800,   3.195081,  30.052625
2016-03-31,   5.100000,   0.781000,   1.296600,   0.000000,   1.296600,   1.278032,  30.057683
2016-04-01,   4.000000,   0.000000,   1.377000,   0.000000,   1.377000,   0.511213,  30.039035
2016-04-02,   7.300000,   0.000000,   1.021200,   0.000000,   1.021200,   0.204485,  30.029672
2016-04-03,   8.200000,   0.488000,   0.304800,   0.000000,   0.304800,   0.081794,  30.021139
2016-04-04,   9.600000,   7.326000,   0.661200,   0.000000,   0.661200,   2.393238,  30.031865
2016-04-05,   7.300000,  10.452000,   0.436800,   0.000000,   0.436800,   6.966415,  30.062048
2016-04-06,   6.800000,   6.252000,   0.515400,   0.000000,   0.515400,   6.228526,  30.152308
2016-04-07,   5.200000,  24.811000,   0.294600,   0.000000,   0.294600,  17.201250,  30.235321
2016-04-08,   6.000000,   1.075000,   1.225200,   0.000000,   1.225200,   6.880500,  30.264632
2016-04-09,   6.800000,   0.391000,   1.272600,   0.000000,   1.272600,   2.752200,  30.133714
2016-04-10,   7.400000,   0.000000,   1.278000,   0.000000,   1.278000,   1.100880,  30.093212
2016-04-11,   7.600000,   0.000000,   1.849200,   0.000000,   1.849200,   0.440352,  30.069485
2016-04-12,   5.600000,   2.344000,   0.389400,   0.000000,   0.389400,   0.176141,  30.060740
2016-04-13,   8.200000,   0.000000,   0.940200,   0.000000,   0.940200,   0.070456,  30.064052
2016-04-14,   7.600000,   0.391000,   1.522800,   0.000000,   1.522800,   0.028183,  30.050039
2016-04-15,   7.500000,   2.637000,   0.886800,   0.000000,   0.886800,   0.011273,  30.048792
2016-04-16,   5.500000,  11.136000,   0.313800,   0.000000,   0.313800,   4.982109,  30.049700
2016-04-17,   6.300000,   4.200000,   1.279200,   0.000000,   1.279200,   3.745324,  30.175733
2016-04-18,   6.900000,   1.465000,   0.759600,   0.000000,   0.759600,   1.921369,  30.100735
2016-04-19,   7.200000,   1.465000,   1.218000,   0.000000,   1.218000,   0.916748,  30.073369
2016-04-20,   6.500000,   0.000000,   1.687800,   0.000000,   1.687800,   0.366699,  30.050021
2016-04-21,   6.500000,   0.000000,   1.235400,   0.000000,   1.235400,   0.146680,  30.035212
2016-04-22,   6.500000,   0.000000,   1.968600,   0.000000,   1.968600,   0.058672,  30.026660
2016-04-23,   4.400000,   1.563000,   1.579200,   0.000000,   1.579200,   0.023469,  30.016914
2016-04-24,   3.800000,   1.465000,   1.516200,   0.000000,   1.516200,   0.009387,  30.011872
2016-04-25,   1.900000,   8.596000,   0.585000,   0.000000,   0.585000,   1.834835,  30.018049
2016-04-26,   3.100000,   7.424000,   0.687000,   0.000000,   0.687000,   4.776134,  30.051307
2016-04-27,   4.100000,   1.661000,   1.105200,   0.000000,   1.105200,   2.243934,  30.058462
2016-04-28,   5.100000,   1.661000,   1.387200,   0.000000,   1.387200,   1.061853,  30.047220
2016-04-29,   4.300000,   7.424000,   0.715800,   0.000000,   0.715800,   4.449661,  30.074824
2016-04-30,   6.300000,   2.442000,   1.490400,   0.000000,   1.490400,   2.350825,  30.110505
2016-05-01,   6.300000,   0.000000,   2.100000,   0.000000,   2.100000,   0.940330,  30.073531
2016-05-02,   8.800000,   0.977000,   1.621200,   0.000000,   1.621200,   0.376132,  30.047674
2016-05-03,   8.800000,   2.833000,   1.621200,   0.000000,   1.621200,   0.150453,  30.040205
2016-05-04,   8.400000,   0.000000,   2.321535,   0.000000,   2.321535,   0.060783,  30.025012
2016-05-05,  10.000000,   0.000000,   2.385995,   0.000000,   2.378149,   0.024186,  30.013074
2016-05-06,  13.200000,   0.000000,   2.501158,   0.000000,   2.457201,   0.009476,  30.007110
2016-05-07,  16.500000,   0.000000,   2.845471,   0.000000,   0.430003,   0.003655,  30.000921
2016-05-08,  17.200000,   0.000000,   2.983246,   0.000000,   0.487666,   0.001357,  29.994764
2016-05-09,  17.500000,   0.000000,   2.941192,   0.000000,   0.532140,   0.000493,  29.990075
2016-05-10,  17.800000,   0.000000,   2.886814,   0.000000,   0.577395,   0.000176,  29.988726
2016-05-11,  17.500000,   0.000000,   2.869286,   0.000000,   0.631112,   0.000062,  29.985403
2016-05-12,  16.000000,   0.000000,   3.046553,   0.000000,   0.728582,   0.000021,  29.981069
2016-05-13,  11.100000,   0.000000,   2.524421,   0.000000,   0.643500,   0.000007,  29.978908
2016-05-14,   8.100000,   2.051000,   1.730058,   0.000000,   1.730058,   0.000002,  29.992190
2016-05-15,   9.300000,   0.293000,   2.301811,   0.000000,   0.633313,   0.000001,  29.990374
2016-05-16,   8.500000,   0.000000,   1.582514,   0.000000,   0.448036,   0.000000,  29.982427
2016-05-17,   8.800000,   0.293000,   1.180113,   0.000000,   0.344043,   0.000000,  29.978930
2016-05-18,  11.000000,   0.000000,   2.254895,   0.000000,   0.681604,   0.000000,  29.977671
2016-05-19,  13.100000,   0.586000,   1.823583,   0.000000,   0.575145,   0.000000,  29.974317
2016-05-20,  11.400000,   2.442000,   0.999053,   0.000000,   0.999053,   0.000000,  29.977531
2016-05-21,  12.500000,   3.321000,   0.912227,   0.000000,   0.912227,   0.000000,  29.978819
2016-05-22,  15.700000,   3.614000,   1.459389,   0.000000,   1.459389,   0.000000,  29.982565
2016-05-23,  11.600000,   0.684000,   0.930794,   0.000000,   0.930794,   0.000000,  29.977995
2016-05-24,  11.500000,   2.344000,   0.925265,   0.000000,   0.925265,   0.000000,  29.972731
2016-05-25,  12.800000,   0.000000,   1.044930,   0.000000,   1.044930,   0.000000,  29.970365
2016-05-26,  13.300000,   0.000000,   1.980307,   0.000000,   1.980307,   0.000000,  29.966106
2016-05-27,  13.900000,   0.000000,   3.097998,   0.000000,   3.097998,   0.000000,  29.960004
2016-05-28,  13.800000,   0.000000,   2.047466,   0.000000,   2.047466,   0.000000,  29.957285
2016-05-29,  16.000000,   2.149000,   2.617185,   0.000000,   2.617185,   0.000000,  29.954706
2016-05-30,  18.900000,   7.033000,   2.924977,   0.000000,   2.924977,   0.000000,  29.974621
2016-05-31,  19.000000,   2.051000,   2.567833,   0.000000,   2.567833,   0.000000,  29.970170
2016-06-01,  20.800000,   0.000000,   4.069250,   0.000000,   4.069250,   0.000000,  29.958563
2016-06-02,  20.500000,   0.000000,   3.340980,   0.000000,   3.340980,   0.000000,  29.952415
2016-06-03,  21.500000,   0.000000,   4.568241,   0.000000,   4.568241,   0.000000,  29.945586
2016-06-04,  19.800000,   0.000000,   4.572391,   0.000000,   2.855830,   0.000000,  29.943104
2016-06-05,  19.500000,   4.493000,   4.109480,   0.000000,   4.109480,   0.000000,  29.941447
2016-06-06,  18.400000,   0.000000,   4.250131,   0.000000,   4.250131,   0.000000,  29.940034
2016-06-07,  15.000000,   0.000000,   3.803254,   0.000000,   2.587196,   0.000000,  29.938741
2016-06-08,  15.600000,   0.000000,   3.805923,   0.000000,   2.447030,   0.000000,  29.933981
2016-06-09,  12.400000,   0.000000,   4.204871,   0.000000,   2.526559,   0.000000,  29.930216
2016-06-10,  13.700000,   0.000000,   3.927626,   0.000000,   2.182078,   0.000000,  29.929664
2016-06-11,  13.200000,   0.000000,   3.734848,   0.000000,   1.921573,   0.000000,  29.926517
2016-06-12,  14.000000,   0.000000,   4.377540,   0.000000,   2.086303,   0.000000,  29.923231
2016-06-13,  13.500000,   0.488000,   2.016414,   0.000000,   1.108339,   0.000000,  29.920254
2016-06-14,  14.100000,   0.488000,   1.243444,   0.000000,   0.771943,   0.000000,  29.923084
2016-06-15,  15.000000,  13.871000,   1.893570,   0.000000,   1.893570,   0.000000,  29.945548
2016-06-16,  15.000000,   3.028000,   3.384410,   0.000000,   3.384410,   0.000000,  29.946230
2016-06-17,  14.000000,   0.781000,   4.075181,   0.000000,   4.075181,   0.000000,  29.934496
2016-06-18,  14.100000,   0.000000,   2.968734,   0.000000,   2.968734,   0.000000,  29.935410
2016-06-19,  12.800000,   0.000000,   3.759162,   0.000000,   2.644984,   0.000000,  29.929752
2016-06-20,  13.500000,  34.188000,   1.336300,   0.000000,   1.336300,   5.000000,  29.968916
2016-06-21,  14.700000,   0.684000,   4.541350,   0.000000,   4.541350,   0.000000,  30.048747
2016-06-22,  15.200000,   2.051000,   3.487950,   0.000000,   3.487950,   0.000000,  29.979705
2016-06-23,  17.500000,   7.424000,   1.774450,   0.000000,   1.774450,   0.000000,  29.965716
2016-06-24,  18.100000,   0.000000,   3.737500,   0.000000,   3.737500,   0.000000,  29.965233
2016-06-25,  15.400000,   3.126000,   1.822750,   0.000000,   1.822750,   0.000000,  29.956547
2016-06-26,  14.900000,  11.624000,   3.811100,   0.000000,   3.811100,   0.000000,  30.003749
2016-06-27,  14.200000,   2.637000,   2.295400,   0.000000,   2.295400,   0.000000,  29.983270
2016-06-28,  14.000000,   0.391000,   4.493050,   0.000000,   4.493050,   0.000000,  29.967190
2016-06-29,  13.800000,   2.833000,   2.631200,   0.000000,   2.631200,   0.000000,  29.959206
2016-06-30,  14.800000,  11.038000,   4.916250,   0.000000,   4.916250,   0.000000,  29.971955
2016-07-01,  14.500000,   6.838000,   2.672600,   0.000000,   2.672600,   0.000000,  29.966143
2016-07-02,  14.200000,   3.712000,   4.810450,   0.000000,   4.810450,   0.000000,  29.972057
2016-07-03,  13.100000,  15.922000,   3.818000,   0.000000,   3.818000,   5.695114,  30.022853
2016-07-04,  13.800000,   2.735000,   4.669000,   0.000000,   4.669000,   1.139023,  30.034364
2016-07-05,  12.500000,  18.755000,   1.075250,   0.000000,   1.075250,  10.927998,  30.051377
2016-07-06,  13.600000,   0.000000,   4.393000,   0.000000,   4.393000,   2.185600,  30.135083
2016-07-07,  14.200000,   1.075000,   2.595550,   0.000000,   2.595550,   0.437120,  30.041798
2016-07-08,  14.900000,  10.159000,   1.926250,   0.000000,   1.926250,   4.189696,  30.030905
2016-07-09,  15.100000,   0.391000,   4.091700,   0.000000,   4.091700,   0.837939,  30.056183
2016-07-10,  16.000000,  22.076000,   0.997050,   0.000000,   0.997050,  11.588258,  30.065695
2016-07-11,  16.000000,   3.517000,   2.842800,   0.000000,   2.842800,   5.593302,  30.213657
2016-07-12,  14.900000,   2.344000,   2.371300,   0.000000,   2.371300,   1.756319,  30.132576
2016-07-13,  13.900000,   0.391000,   4.859900,   0.000000,   4.859900,   0.351264,  30.088495
2016-07-14,  13.900000,   4.103000,   1.705450,   0.000000,   1.705450,   0.070253,  30.058461
2016-07-15,  14.000000,   0.000000,   2.106800,   0.000000,   2.106800,   0.014051,  30.040769
2016-07-16,  14.900000,   8.987000,   2.494350,   0.000000,   2.494350,   1.611622,  30.054016
2016-07-17,  13.800000,   1.758000,   2.413850,   0.000000,   2.413850,   0.322324,  30.057672
2016-07-18,  14.900000,   0.391000,   2.534600,   0.000000,   2.534600,   0.064465,  30.035083
2016-07-19,  17.100000,   0.391000,   3.709900,   0.000000,   3.709900,   0.012893,  30.021751
2016-07-20,  19.800000,   0.000000,   5.727000,   0.000000,   5.727000,   0.002579,  30.008592
2016-07-21,  20.400000,   0.488000,   5.042750,   0.000000,   5.042750,   0.000516,  30.000734
2016-07-22,  19.600000,   0.879000,   3.884700,   0.000000,   3.884700,   0.000103,  29.992675
2016-07-23,  20.700000,   5.665000,   4.434400,   0.000000,   4.434400,   0.000021,  30.012841
2016-07-24,  21.600000,   0.000000,   5.393500,   0.000000,   5.393500,   0.000004,  30.023048
2016-07-25,  18.700000,   0.879000,   2.599000,   0.000000,   2.599000,   0.000001,  30.003060
2016-07-26,  17.000000,   1.172000,   4.528700,   0.000000,   4.528700,   0.000000,  29.995745
2016-07-27,  16.300000,   1.075000,   2.066550,   0.000000,   2.066550,   0.000000,  29.990965
2016-07-28,  16.300000,   0.000000,   4.946150,   0.000000,   4.946150,   0.000000,  29.990023
2016-07-29,  16.000000,   0.391000,   2.448350,   0.000000,   2.191741,   0.000000,  29.983629
2016-07-30,  16.200000,   4.982000,   4.125050,   0.000000,   4.125050,   0.000000,  30.009862
2016-07-31,  15.300000,   1.172000,   4.334350,   0.000000,   3.847077,   0.000000,  29.994012
2016-08-01,  14.900000,   3.517000,   4.034200,   0.000000,   3.650729,   0.000000,  29.990733
2016-08-02,  14.900000,   0.879000,   4.338950,   0.000000,   3.522425,   0.000000,  29.990208
2016-08-03,  15.100000,  18.559000,   1.302950,   0.000000,   1.302950,   5.000000,  30.068828
2016-08-04,  17.000000,  11.624000,   3.232085,   0.000000,   3.232085,   0.000000,  30.166484
2016-08-05,  16.500000,   0.586000,   3.743148,   0.000000,   3.736905,   0.000000,  30.081441
2016-08-06,  15.000000,   0.879000,   4.104076,   0.000000,   4.097569,   0.000000,  30.043641
2016-08-07,  15.700000,   1.758000,   1.600756,   0.000000,   1.600756,   0.000000,  30.025357
2016-08-08,  15.200000,   1.954000,   3.081589,   0.000000,   3.081589,   0.000000,  30.023153
2016-08-09,  12.200000,   3.321000,   3.230429,   0.000000,   3.230429,   0.000000,  30.016300
2016-08-10,  11.700000,   2.930000,   2.963148,   0.000000,   2.963148,   0.000000,  30.013921
2016-08-11,  12.800000,   0.977000,   3.071847,   0.000000,   3.071847,   0.000000,  30.013191
2016-08-12,  14.200000,   1.856000,   1.375989,   0.000000,   1.375989,   0.000000,  30.007266
2016-08-13,  15.700000,   3.517000,   1.737209,   0.000000,   1.737209,   0.000000,  30.016957
2016-08-14,  14.900000,   2.344000,   2.234387,   0.000000,   2.234387,   0.000000,  30.025824
2016-08-15,  14.900000,   0.000000,   2.095666,   0.000000,   2.009831,   0.000000,  30.021351
2016-08-16,  15.500000,   0.000000,   3.796560,   0.000000,   3.599585,   0.000000,  30.008897
2016-08-17,  15.000000,   0.000000,   3.756674,   0.000000,   3.238779,   0.000000,  30.000597
2016-08-18,  16.200000,   0.000000,   2.800264,   0.000000,   2.196168,   0.000000,  29.997770
2016-08-19,  16.200000,   0.000000,   2.681133,   0.000000,   1.955703,   0.000000,  29.992668
2016-08-20,  16.100000,   4.200000,   1.223092,   0.000000,   1.223092,   0.000000,  29.996398
2016-08-21,  15.900000,   3.419000,   2.249298,   0.000000,   2.249298,   0.000000,  30.007930
2016-08-22,  16.400000,   3.907000,   1.580362,   0.000000,   1.580362,   0.000000,  30.024692
2016-08-23,  17.000000,   1.563000,   1.320921,   0.000000,   1.320921,   0.000000,  30.025781
2016-08-24,  19.500000,   0.000000,   2.958892,   0.000000,   2.572972,   0.000000,  30.017142
2016-08-25,  22.000000,   0.000000,   3.005405,   0.000000,   2.168495,   0.000000,  30.005276
2016-08-26,  18.800000,   0.000000,   1.920346,   0.000000,   1.307763,   0.000000,  29.997124
2016-08-27,  16.400000,   0.000000,   2.545011,   0.000000,   1.652495,   0.000000,  29.990217
2016-08-28,  16.800000,  16.996000,   1.099204,   0.000000,   1.099204,   3.457633,  30.018357
2016-08-29,  15.500000,   0.781000,   1.750207,   0.000000,   1.704226,   0.000000,  30.078668
2016-08-30,  16.500000,   0.293000,   1.964849,   0.000000,   1.580386,   0.000000,  30.035488
2016-08-31,  16.900000,   0.000000,   1.854197,   0.000000,   1.250230,   0.000000,  30.017558
2016-09-01,  16.100000,   0.000000,   1.529168,   0.000000,   1.000007,   0.000000,  30.008166
2016-09-02,  15.500000,   3.126000,   0.848471,   0.000000,   0.848471,   0.000000,  30.004191
2016-09-03,  15.900000,   6.838000,   1.309361,   0.000000,   1.251286,   0.000000,  30.018143
2016-09-04,  13.700000,   7.424000,   0.392518,   0.000000,   0.392518,   0.000000,  30.059147
2016-09-05,  16.100000,   0.000000,   2.027400,   0.000000,   1.437416,   0.000000,  30.049070
2016-09-06,  16.200000,   0.000000,   1.304400,   0.000000,   0.715870,   0.000000,  30.027580
2016-09-07,  18.800000,   0.879000,   0.548400,   0.000000,   0.548400,   0.000000,  30.024798
2016-09-08,  19.600000,   0.000000,   1.957800,   0.000000,   1.327032,   0.000000,  30.018350
2016-09-09,  17.800000,   0.000000,   1.850400,   0.000000,   1.015521,   0.000000,  30.009199
2016-09-10,  18.100000,   0.000000,   1.815000,   0.000000,   0.996093,   0.000000,  30.002486
2016-09-11,  16.300000,   1.563000,   1.393200,   0.000000,   1.264604,   0.000000,  30.003927
2016-09-12,  17.400000,   0.293000,   1.513200,   0.000000,   1.123462,   0.000000,  29.997622
2016-09-13,  21.300000,   0.000000,   1.728000,   0.000000,   0.948347,   0.000000,  29.995031
2016-09-14,  21.200000,   0.000000,   1.808400,   0.000000,   0.992471,   0.000000,  29.992388
